RouteId,Route,Order,DisplayName,OriginalName,Latitude,Longitude,GoogleMapsPoint,GoogleMapsFromCurrent,WazePoint
5,Маршрут №5,3,Коло Мрії / Стеценка — виїзд після проїзду прямо,Маршрут №5. Розворот по колу 2,50.4865564,30.3954339,"https://www.google.com/maps/search/?api=1&query=50.4865564,30.3954339","https://www.google.com/maps/dir/?api=1&destination=50.4865714,30.3943052&travelmode=driving&dir_action=navigate&waypoints=50.4865564,30.3954339|50.4813582,30.4065793|50.4699381,30.4058279|50.4821696,30.4051154|50.4872997,30.3943978",https://waze.com/ul?ll=50.4865564%2C30.3954339&navigate=yes
5,Маршрут №5,4,Район Данила Щербаківського / Марченка — розворот,Маршрут №5. Розворот на Марченка,50.4813582,30.4065793,"https://www.google.com/maps/search/?api=1&query=50.4813582,30.4065793","https://www.google.com/maps/dir/?api=1&destination=50.4865714,30.3943052&travelmode=driving&dir_action=navigate&waypoints=50.4813582,30.4065793|50.4699381,30.4058279|50.4821696,30.4051154|50.4872997,30.3943978",https://waze.com/ul?ll=50.4813582%2C30.4065793&navigate=yes
5,Маршрут №5,5,Розворот на вул. Ружинській,Маршрут №5. Розворот на Ружинській,50.4699381,30.4058279,"https://www.google.com/maps/search/?api=1&query=50.4699381,30.4058279","https://www.google.com/maps/dir/?api=1&destination=50.4865714,30.3943052&travelmode=driving&dir_action=navigate&waypoints=50.4699381,30.4058279|50.4821696,30.4051154|50.4872997,30.3943978",https://waze.com/ul?ll=50.4699381%2C30.4058279&navigate=yes
5,Маршрут №5,6,Район Данила Щербаківського / Марченка — поворот,Маршрут №5. Поворот на Марченка,50.4821696,30.4051154,"https://www.google.com/maps/search/?api=1&query=50.4821696,30.4051154","https://www.google.com/maps/dir/?api=1&destination=50.4865714,30.3943052&travelmode=driving&dir_action=navigate&waypoints=50.4821696,30.4051154|50.4872997,30.3943978",https://waze.com/ul?ll=50.4821696%2C30.4051154&navigate=yes
5,Маршрут №5,7,Заїзд до ТСЦ МВС 8042 з вул. Стеценка,Маршрут №5. Поворот на СЦ,50.4872997,30.3943978,"https://www.google.com/maps/search/?api=1&query=50.4872997,30.3943978","https://www.google.com/maps/dir/?api=1&destination=50.4865714,30.3943052&travelmode=driving&dir_action=navigate&waypoints=50.4872997,30.3943978",https://waze.com/ul?ll=50.4872997%2C30.3943978&navigate=yes
5,Маршрут №5,8,"Фініш — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №5. Завершення маршруту,50.4865714,30.3943052,"https://www.google.com/maps/search/?api=1&query=50.4865714,30.3943052","https://www.google.com/maps/dir/?api=1&destination=50.4865714,30.3943052&travelmode=driving&dir_action=navigate",https://waze.com/ul?ll=50.4865714%2C30.3943052&navigate=yes
6,Маршрут №6,1,"Старт — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №6. Початок маршруту,50.4866362,30.3941282,"https://www.google.com/maps/search/?api=1&query=50.4866362,30.3941282","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate&waypoints=50.4866362,30.3941282|50.4862983,30.3961291|50.4865611,30.3953834|50.4814608,30.3957471|50.4862876,30.3964085|50.4811924,30.4069666|50.4814989,30.4018875|50.4862451,30.3960940",https://waze.com/ul?ll=50.4866362%2C30.3941282&navigate=yes
6,Маршрут №6,2,Коло Мрії / Стеценка — в’їзд для проїзду прямо,Маршрут №6. Розворот по колу 1,50.4862983,30.3961291,"https://www.google.com/maps/search/?api=1&query=50.4862983,30.3961291","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate&waypoints=50.4862983,30.3961291|50.4865611,30.3953834|50.4814608,30.3957471|50.4862876,30.3964085|50.4811924,30.4069666|50.4814989,30.4018875|50.4862451,30.3960940",https://waze.com/ul?ll=50.4862983%2C30.3961291&navigate=yes
6,Маршрут №6,3,Коло Мрії / Стеценка — виїзд після проїзду прямо,Маршрут №6. Розворот по колу 2,50.4865611,30.3953834,"https://www.google.com/maps/search/?api=1&query=50.4865611,30.3953834","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate&waypoints=50.4865611,30.3953834|50.4814608,30.3957471|50.4862876,30.3964085|50.4811924,30.4069666|50.4814989,30.4018875|50.4862451,30.3960940",https://waze.com/ul?ll=50.4865611%2C30.3953834&navigate=yes
6,Маршрут №6,4,Розворот на вул. Ігоря Турчина,Маршрут №6. Розворот на Турчини,50.4814608,30.3957471,"https://www.google.com/maps/search/?api=1&query=50.4814608,30.3957471","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate&waypoints=50.4814608,30.3957471|50.4862876,30.3964085|50.4811924,30.4069666|50.4814989,30.4018875|50.4862451,30.3960940",https://waze.com/ul?ll=50.4814608%2C30.3957471&navigate=yes
6,Маршрут №6,5,Коло Мрії / Стеценка — контрольна точка,Маршрут №6. Поворот на Стеценка,50.4862876,30.3964085,"https://www.google.com/maps/search/?api=1&query=50.4862876,30.3964085","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate&waypoints=50.4862876,30.3964085|50.4811924,30.4069666|50.4814989,30.4018875|50.4862451,30.3960940",https://waze.com/ul?ll=50.4862876%2C30.3964085&navigate=yes
6,Маршрут №6,6,Район Данила Щербаківського / Марченка — розворот,Маршрут №6. Розворот на Марченка,50.4811924,30.4069666,"https://www.google.com/maps/search/?api=1&query=50.4811924,30.4069666","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate&waypoints=50.4811924,30.4069666|50.4814989,30.4018875|50.4862451,30.3960940",https://waze.com/ul?ll=50.4811924%2C30.4069666&navigate=yes
6,Маршрут №6,7,Поворот на вул. Ігоря Турчина,Маршрут №6. Поворот на Турчини,50.4814989,30.4018875,"https://www.google.com/maps/search/?api=1&query=50.4814989,30.4018875","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate&waypoints=50.4814989,30.4018875|50.4862451,30.3960940",https://waze.com/ul?ll=50.4814989%2C30.4018875&navigate=yes
6,Маршрут №6,8,Коло Мрії / Стеценка — виїзд на вул. Стеценка,Маршрут №6. Поворот по колу на Стеценка,50.4862451,30.3960940,"https://www.google.com/maps/search/?api=1&query=50.4862451,30.3960940","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate&waypoints=50.4862451,30.3960940",https://waze.com/ul?ll=50.4862451%2C30.3960940&navigate=yes
6,Маршрут №6,9,"Фініш — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №6. Завершення маршруту,50.4865177,30.3944411,"https://www.google.com/maps/search/?api=1&query=50.4865177,30.3944411","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate",https://waze.com/ul?ll=50.4865177%2C30.3944411&navigate=yes
7,Маршрут №7,1,"Старт — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №7. Початок маршруту,50.4866570,30.3940810,"https://www.google.com/maps/search/?api=1&query=50.4866570,30.3940810","https://www.google.com/maps/dir/?api=1&destination=50.4865714,30.3943052&travelmode=driving&dir_action=navigate&waypoints=50.4866570,30.3940810|50.4862422,30.3960499|50.4865760,30.3954385|50.4645744,30.3960568|50.4866311,30.3961014|50.4878584,30.3942579",https://waze.com/ul?ll=50.4866570%2C30.3940810&navigate=yes
7,Маршрут №7,2,Коло Мрії / Стеценка — в’їзд для проїзду прямо,Маршрут №7. Розворот по колу 1,50.4862422,30.3960499,"https://www.google.com/maps/search/?api=1&query=50.4862422,30.3960499","https://www.google.com/maps/dir/?api=1&destination=50.4865714,30.3943052&travelmode=driving&dir_action=navigate&waypoints=50.4862422,30.3960499|50.4865760,30.3954385|50.4645744,30.3960568|50.4866311,30.3961014|50.4878584,30.3942579",https://waze.com/ul?ll=50.4862422%2C30.3960499&navigate=yes
7,Маршрут №7,3,Коло Мрії / Стеценка — виїзд після проїзду прямо,Маршрут №7. Розворот по колу 2,50.4865760,30.3954385,"https://www.google.com/maps/search/?api=1&query=50.4865760,30.3954385","https://www.google.com/maps/dir/?api=1&destination=50.4865714,30.3943052&travelmode=driving&dir_action=navigate&waypoints=50.4865760,30.3954385|50.4645744,30.3960568|50.4866311,30.3961014|50.4878584,30.3942579",https://waze.com/ul?ll=50.4865760%2C30.3954385&navigate=yes
7,Маршрут №7,4,Розворот на вул. Естонській,Маршрут №7. Розворот на Естонській,50.4645744,30.3960568,"https://www.google.com/maps/search/?api=1&query=50.4645744,30.3960568","https://www.google.com/maps/dir/?api=1&destination=50.4865714,30.3943052&travelmode=driving&dir_action=navigate&waypoints=50.4645744,30.3960568|50.4866311,30.3961014|50.4878584,30.3942579",https://waze.com/ul?ll=50.4645744%2C30.3960568&navigate=yes
7,Маршрут №7,5,Коло Мрії / Стеценка — виїзд на вул. Стеценка,Маршрут №7. Поворот по колу на Стеценка,50.4866311,30.3961014,"https://www.google.com/maps/search/?api=1&query=50.4866311,30.3961014","https://www.google.com/maps/dir/?api=1&destination=50.4865714,30.3943052&travelmode=driving&dir_action=navigate&waypoints=50.4866311,30.3961014|50.4878584,30.3942579",https://waze.com/ul?ll=50.4866311%2C30.3961014&navigate=yes
7,Маршрут №7,6,Поворот на Сирецько-Садову перед поверненням до ТСЦ,Маршрут №7. Поворот на Сирецько-Садову,50.4878584,30.3942579,"https://www.google.com/maps/search/?api=1&query=50.4878584,30.3942579","https://www.google.com/maps/dir/?api=1&destination=50.4865714,30.3943052&travelmode=driving&dir_action=navigate&waypoints=50.4878584,30.3942579",https://waze.com/ul?ll=50.4878584%2C30.3942579&navigate=yes
7,Маршрут №7,7,"Фініш — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №7. Завершення маршруту,50.4865714,30.3943052,"https://www.google.com/maps/search/?api=1&query=50.4865714,30.3943052","https://www.google.com/maps/dir/?api=1&destination=50.4865714,30.3943052&travelmode=driving&dir_action=navigate",https://waze.com/ul?ll=50.4865714%2C30.3943052&navigate=yes
8,Маршрут №8,1,"Старт — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №8. Початок маршруту,50.4866718,30.3940689,"https://www.google.com/maps/search/?api=1&query=50.4866718,30.3940689","https://www.google.com/maps/dir/?api=1&destination=50.4865805,30.3942459&travelmode=driving&dir_action=navigate&waypoints=50.4866718,30.3940689|50.4862422,30.3960499|50.4865225,30.3953970|50.4982961,30.3653566|50.4970677,30.3661934|50.4862465,30.3962218|50.4878561,30.3942440",https://waze.com/ul?ll=50.4866718%2C30.3940689&navigate=yes
8,Маршрут №8,2,Коло Мрії / Стеценка — в’їзд для проїзду прямо,Маршрут №8. Розворот по колу 1,50.4862422,30.3960499,"https://www.google.com/maps/search/?api=1&query=50.4862422,30.3960499","https://www.google.com/maps/dir/?api=1&destination=50.4865805,30.3942459&travelmode=driving&dir_action=navigate&waypoints=50.4862422,30.3960499|50.4865225,30.3953970|50.4982961,30.3653566|50.4970677,30.3661934|50.4862465,30.3962218|50.4878561,30.3942440",https://waze.com/ul?ll=50.4862422%2C30.3960499&navigate=yes
8,Маршрут №8,3,Коло Мрії / Стеценка — виїзд після проїзду прямо,Маршрут №8. Розворот по колу 2,50.4865225,30.3953970,"https://www.google.com/maps/search/?api=1&query=50.4865225,30.3953970","https://www.google.com/maps/dir/?api=1&destination=50.4865805,30.3942459&travelmode=driving&dir_action=navigate&waypoints=50.4865225,30.3953970|50.4982961,30.3653566|50.4970677,30.3661934|50.4862465,30.3962218|50.4878561,30.3942440",https://waze.com/ul?ll=50.4865225%2C30.3953970&navigate=yes
8,Маршрут №8,4,Виїзд у напрямку Кільцевої дороги,Маршрут №8. Виїзд на Кільцеву,50.4982961,30.3653566,"https://www.google.com/maps/search/?api=1&query=50.4982961,30.3653566","https://www.google.com/maps/dir/?api=1&destination=50.4865805,30.3942459&travelmode=driving&dir_action=navigate&waypoints=50.4982961,30.3653566|50.4970677,30.3661934|50.4862465,30.3962218|50.4878561,30.3942440",https://waze.com/ul?ll=50.4982961%2C30.3653566&navigate=yes
8,Маршрут №8,5,Вул. Стеценка — розворот,Маршрут №8. Розворот на Стеценка,50.4970677,30.3661934,"https://www.google.com/maps/search/?api=1&query=50.4970677,30.3661934","https://www.google.com/maps/dir/?api=1&destination=50.4865805,30.3942459&travelmode=driving&dir_action=navigate&waypoints=50.4970677,30.3661934|50.4862465,30.3962218|50.4878561,30.3942440",https://waze.com/ul?ll=50.4970677%2C30.3661934&navigate=yes
8,Маршрут №8,6,Коло Мрії / Стеценка — проїзд по колу,Маршрут №8. Розворот по колу,50.4862465,30.3962218,"https://www.google.com/maps/search/?api=1&query=50.4862465,30.3962218","https://www.google.com/maps/dir/?api=1&destination=50.4865805,30.3942459&travelmode=driving&dir_action=navigate&waypoints=50.4862465,30.3962218|50.4878561,30.3942440",https://waze.com/ul?ll=50.4862465%2C30.3962218&navigate=yes
8,Маршрут №8,7,Поворот на Сирецько-Садову перед поверненням до ТСЦ,Маршрут №8. Поворот на Сирецько-Садову,50.4878561,30.3942440,"https://www.google.com/maps/search/?api=1&query=50.4878561,30.3942440","https://www.google.com/maps/dir/?api=1&destination=50.4865805,30.3942459&travelmode=driving&dir_action=navigate&waypoints=50.4878561,30.3942440",https://waze.com/ul?ll=50.4878561%2C30.3942440&navigate=yes
8,Маршрут №8,8,"Фініш — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №8. Завершення маршруту,50.4865805,30.3942459,"https://www.google.com/maps/search/?api=1&query=50.4865805,30.3942459","https://www.google.com/maps/dir/?api=1&destination=50.4865805,30.3942459&travelmode=driving&dir_action=navigate",https://waze.com/ul?ll=50.4865805%2C30.3942459&navigate=yes
9,Маршрут №9,1,"Старт — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №9. Початок маршруту,50.4866362,30.3941282,"https://www.google.com/maps/search/?api=1&query=50.4866362,30.3941282","https://www.google.com/maps/dir/?api=1&destination=50.4865086,30.3944576&travelmode=driving&dir_action=navigate&waypoints=50.4866362,30.3941282|50.4862422,30.3960499|50.4865760,30.3954385|50.4814682,30.3960054|50.4809598,30.4062730|50.4657908,30.4149446|50.4678463,30.4156098|50.4811307,30.4070384|50.4878857,30.3942819",https://waze.com/ul?ll=50.4866362%2C30.3941282&navigate=yes
9,Маршрут №9,2,Коло Мрії / Стеценка — в’їзд для проїзду прямо,Маршрут №9. Розворот по колу 1,50.4862422,30.3960499,"https://www.google.com/maps/search/?api=1&query=50.4862422,30.3960499","https://www.google.com/maps/dir/?api=1&destination=50.4865086,30.3944576&travelmode=driving&dir_action=navigate&waypoints=50.4862422,30.3960499|50.4865760,30.3954385|50.4814682,30.3960054|50.4809598,30.4062730|50.4657908,30.4149446|50.4678463,30.4156098|50.4811307,30.4070384|50.4878857,30.3942819",https://waze.com/ul?ll=50.4862422%2C30.3960499&navigate=yes
9,Маршрут №9,3,Коло Мрії / Стеценка — виїзд після проїзду прямо,Маршрут №9. Розворот по колу 2,50.4865760,30.3954385,"https://www.google.com/maps/search/?api=1&query=50.4865760,30.3954385","https://www.google.com/maps/dir/?api=1&destination=50.4865086,30.3944576&travelmode=driving&dir_action=navigate&waypoints=50.4865760,30.3954385|50.4814682,30.3960054|50.4809598,30.4062730|50.4657908,30.4149446|50.4678463,30.4156098|50.4811307,30.4070384|50.4878857,30.3942819",https://waze.com/ul?ll=50.4865760%2C30.3954385&navigate=yes
9,Маршрут №9,4,Поворот на вул. Ігоря Турчина,Маршрут №9. Поворот на Турчина,50.4814682,30.3960054,"https://www.google.com/maps/search/?api=1&query=50.4814682,30.3960054","https://www.google.com/maps/dir/?api=1&destination=50.4865086,30.3944576&travelmode=driving&dir_action=navigate&waypoints=50.4814682,30.3960054|50.4809598,30.4062730|50.4657908,30.4149446|50.4678463,30.4156098|50.4811307,30.4070384|50.4878857,30.3942819",https://waze.com/ul?ll=50.4814682%2C30.3960054&navigate=yes
9,Маршрут №9,5,Район Данила Щербаківського / Марченка — розворот,Маршрут №9. Виїзд на Марченка,50.4809598,30.4062730,"https://www.google.com/maps/search/?api=1&query=50.4809598,30.4062730","https://www.google.com/maps/dir/?api=1&destination=50.4865086,30.3944576&travelmode=driving&dir_action=navigate&waypoints=50.4809598,30.4062730|50.4657908,30.4149446|50.4678463,30.4156098|50.4811307,30.4070384|50.4878857,30.3942819",https://waze.com/ul?ll=50.4809598%2C30.4062730&navigate=yes
9,Маршрут №9,6,Виїзд на вул. Януша Корчака,Маршрут №9. Виїзд на Корчака,50.4657908,30.4149446,"https://www.google.com/maps/search/?api=1&query=50.4657908,30.4149446","https://www.google.com/maps/dir/?api=1&destination=50.4865086,30.3944576&travelmode=driving&dir_action=navigate&waypoints=50.4657908,30.4149446|50.4678463,30.4156098|50.4811307,30.4070384|50.4878857,30.3942819",https://waze.com/ul?ll=50.4657908%2C30.4149446&navigate=yes
9,Маршрут №9,7,Розворот у районі вул. Голди Меїр,Маршрут №9. Розворот через Меїр,50.4678463,30.4156098,"https://www.google.com/maps/search/?api=1&query=50.4678463,30.4156098","https://www.google.com/maps/dir/?api=1&destination=50.4865086,30.3944576&travelmode=driving&dir_action=navigate&waypoints=50.4678463,30.4156098|50.4811307,30.4070384|50.4878857,30.3942819",https://waze.com/ul?ll=50.4678463%2C30.4156098&navigate=yes
9,Маршрут №9,8,Район Данила Щербаківського / Марченка — розворот,Маршрут №9. Виїзд на Марченка,50.4811307,30.4070384,"https://www.google.com/maps/search/?api=1&query=50.4811307,30.4070384","https://www.google.com/maps/dir/?api=1&destination=50.4865086,30.3944576&travelmode=driving&dir_action=navigate&waypoints=50.4811307,30.4070384|50.4878857,30.3942819",https://waze.com/ul?ll=50.4811307%2C30.4070384&navigate=yes
9,Маршрут №9,9,Сирецько-Садова — повернення до ТСЦ,Маршрут №9. Поворот через Сирецько-Садову,50.4878857,30.3942819,"https://www.google.com/maps/search/?api=1&query=50.4878857,30.3942819","https://www.google.com/maps/dir/?api=1&destination=50.4865086,30.3944576&travelmode=driving&dir_action=navigate&waypoints=50.4878857,30.3942819",https://waze.com/ul?ll=50.4878857%2C30.3942819&navigate=yes
9,Маршрут №9,10,"Фініш — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №9. Завершення Маршруту,50.4865086,30.3944576,"https://www.google.com/maps/search/?api=1&query=50.4865086,30.3944576","https://www.google.com/maps/dir/?api=1&destination=50.4865086,30.3944576&travelmode=driving&dir_action=navigate",https://waze.com/ul?ll=50.4865086%2C30.3944576&navigate=yes
10,Маршрут №10,1,"Старт — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №10. Початок маршруту,50.4866211,30.3941531,"https://www.google.com/maps/search/?api=1&query=50.4866211,30.3941531","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate&waypoints=50.4866211,30.3941531|50.4862422,30.3960499|50.4865760,30.3954385|50.4719594,30.3987898|50.4698503,30.4065359|50.4711638,30.4148078|50.4728394,30.3959690|50.4866930,30.3960824|50.4878584,30.3942579",https://waze.com/ul?ll=50.4866211%2C30.3941531&navigate=yes
10,Маршрут №10,2,Коло Мрії / Стеценка — в’їзд для проїзду прямо,Маршрут №10. Розворот по колу 1,50.4862422,30.3960499,"https://www.google.com/maps/search/?api=1&query=50.4862422,30.3960499","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate&waypoints=50.4862422,30.3960499|50.4865760,30.3954385|50.4719594,30.3987898|50.4698503,30.4065359|50.4711638,30.4148078|50.4728394,30.3959690|50.4866930,30.3960824|50.4878584,30.3942579",https://waze.com/ul?ll=50.4862422%2C30.3960499&navigate=yes
10,Маршрут №10,3,Коло Мрії / Стеценка — виїзд після проїзду прямо,Маршрут №10. Розворот по колу 2,50.4865760,30.3954385,"https://www.google.com/maps/search/?api=1&query=50.4865760,30.3954385","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate&waypoints=50.4865760,30.3954385|50.4719594,30.3987898|50.4698503,30.4065359|50.4711638,30.4148078|50.4728394,30.3959690|50.4866930,30.3960824|50.4878584,30.3942579",https://waze.com/ul?ll=50.4865760%2C30.3954385&navigate=yes
10,Маршрут №10,4,Поворот на вул. Салютній,Маршрут №10. Поворот на Салютну,50.4719594,30.3987898,"https://www.google.com/maps/search/?api=1&query=50.4719594,30.3987898","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate&waypoints=50.4719594,30.3987898|50.4698503,30.4065359|50.4711638,30.4148078|50.4728394,30.3959690|50.4866930,30.3960824|50.4878584,30.3942579",https://waze.com/ul?ll=50.4719594%2C30.3987898&navigate=yes
10,Маршрут №10,5,Поворот на вул. Ружинську,Маршрут №10. Поворот на Ружинську,50.4698503,30.4065359,"https://www.google.com/maps/search/?api=1&query=50.4698503,30.4065359","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate&waypoints=50.4698503,30.4065359|50.4711638,30.4148078|50.4728394,30.3959690|50.4866930,30.3960824|50.4878584,30.3942579",https://waze.com/ul?ll=50.4698503%2C30.4065359&navigate=yes
10,Маршрут №10,6,Поворот на вул. Вірського,Маршрут №10. Поворот на Вірського,50.4711638,30.4148078,"https://www.google.com/maps/search/?api=1&query=50.4711638,30.4148078","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate&waypoints=50.4711638,30.4148078|50.4728394,30.3959690|50.4866930,30.3960824|50.4878584,30.3942579",https://waze.com/ul?ll=50.4711638%2C30.4148078&navigate=yes
10,Маршрут №10,7,Поворот на вул. Мрії,Маршрут №10. Поворот на Мрії,50.4728394,30.3959690,"https://www.google.com/maps/search/?api=1&query=50.4728394,30.3959690","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate&waypoints=50.4728394,30.3959690|50.4866930,30.3960824|50.4878584,30.3942579",https://waze.com/ul?ll=50.4728394%2C30.3959690&navigate=yes
10,Маршрут №10,8,Коло Мрії / Стеценка — виїзд на вул. Стеценка,Маршрут №10. Поворот по колу на Стеценка,50.4866930,30.3960824,"https://www.google.com/maps/search/?api=1&query=50.4866930,30.3960824","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate&waypoints=50.4866930,30.3960824|50.4878584,30.3942579",https://waze.com/ul?ll=50.4866930%2C30.3960824&navigate=yes
10,Маршрут №10,9,Поворот на Сирецько-Садову перед поверненням до ТСЦ,Маршрут №10. Поворот на Сирецько-Садову,50.4878584,30.3942579,"https://www.google.com/maps/search/?api=1&query=50.4878584,30.3942579","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate&waypoints=50.4878584,30.3942579",https://waze.com/ul?ll=50.4878584%2C30.3942579&navigate=yes
10,Маршрут №10,10,"Фініш — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №10. Завершення маршруту,50.4865177,30.3944411,"https://www.google.com/maps/search/?api=1&query=50.4865177,30.3944411","https://www.google.com/maps/dir/?api=1&destination=50.4865177,30.3944411&travelmode=driving&dir_action=navigate",https://waze.com/ul?ll=50.4865177%2C30.3944411&navigate=yes
11,Маршрут №11,1,"Старт — ТСЦ МВС 8042, вул. Мрії, 19",Маршрут №11. Початок маршруту,50.4866331,30.3941481,"https://www.google.com/maps/search/?api=1&query=50.4866331,30.3941481","https://www.google.com/maps/dir/?api=1&destination=50.4865996,30.3943478&travelmode=driving&dir_action=navigate&waypoints=50.4866331,30.3941481|50.4862338,30.3961061|50.4865785,30.3954329|50.4815364,30.3957447|50.4878849,30.3942697|50.4912993,30.3841608|50.4877703,30.3915369|50.4862276,30.3960376|50.4878727,30.3941923",https://waze.com/ul?ll=50.4866331%2C30.3941481&navigate=yes
11,Маршрут №11,2,Коло Мрії / Стеценка — в’їзд для проїзду прямо,Маршрут №11. Розворот по колу 1,50.4862338,30.3961061,"https://www.google.com/maps/search/?api=1&query=50.4862338,30.3961061","https://www.google.com/maps/dir/?api=1&destination=50.4865996,30.3943478&travelmode=driving&dir_action=navigate&waypoints=50.4862338,30.3961061|50.4865785,30.3954329|50.4815364,30.3957447|50.4878849,30.3942697|50.4912993,30.3841608|50.4877703,30.3915369|50.4862276,30.3960376|50.4878727,30.3941923",https://waze.com/ul?ll=50.4862338%2C30.3961061&navigate=yes
11,Маршрут №11,3,Коло Мрії / Стеценка — виїзд після проїзду прямо,Маршрут №11. Розворот по колу 2,50.4865785,30.3954329,"https://www.google.com/maps/search/?api=1&query=50.4865785,30.3954329","https://www.google.com/maps/dir/?api=1&destination=50.4865996,30.3943478&travelmode=driving&dir_action=navigate&waypoints=50.4865785,30.3954329|50.4815364,30.3957447|50.4878849,30.3942697|50.4912993,30.3841608|50.4877703,30.3915369|50.4862276,30.3960376|50.4878727,30.3941923",https://waze.com/ul?ll=50.4865785%2C30.3954329&navigate=yes
11,Маршрут №11,4,Розворот на вул. Ігоря Турчина,Маршрут №11. Розворот на Турчина,50.4815364,30.3957447,"https://www.google.com/maps/search/?api=1&query=50.4815364,30.3957447","https://www.google.com/maps/dir/?api=1&destination=50.4865996,30.3943478&travelmode=driving&dir_action=navigate&waypoints=50.4815364,30.3957447|50.4878849,30.3942697|50.4912993,30.3841608|50.4877703,30.3915369|50.4862276,30.3960376|50.4878727,30.3941923",https://waze.com/ul?ll=50.4815364%2C30.3957447&navigate=yes
11,Маршрут №11,5,Поворот на Сирецько-Садову перед поверненням до ТСЦ,Маршрут №11. Поворот на Сирецько-Садову,50.4878849,30.3942697,"https://www.google.com/maps/search/?api=1&query=50.4878849,30.3942697","https://www.google.com/maps/dir/?api=1&destination=50.4865996,30.3943478&travelmode=driving&dir_action=navigate&waypoints=50.4878849,30.3942697|50.4912993,30.3841608|50.4877703,30.3915369|50.4862276,30.3960376|50.4878727,30.3941923",https://waze.com/ul?ll=50.4878849%2C30.3942697&navigate=yes
11,Маршрут №11,6,Розворот / контрольна точка,Маршрут №11. Розворот,50.4912993,30.3841608,"https://www.google.com/maps/search/?api=1&query=50.4912993,30.3841608","https://www.google.com/maps/dir/?api=1&destination=50.4865996,30.3943478&travelmode=driving&dir_action=navigate&waypoints=50.4912993,30.3841608|50.4877703,30.3915369|50.4862276,30.3960376|50.4878727,30.3941923",https://waze.com/ul?ll=50.4912993%2C30.3841608&navigate=yes
11,Маршрут №11,7,Вул. Стеценка — об’їзд через парковку,Маршрут №11. Поворот через парковку,50.4877703,30.3915369,"https://www.google.com/maps/search/?api=1&query=50.4877703,30.3915369","https://www.google.com/maps/dir/?api=1&destination=50.4865996,30.3943478&travelmode=driving&dir_action=navigate&waypoints=50.4877703,30.3915369|50.4862276,30.3960376|50.4878727,30.3941923",https://waze.com/ul?ll=50.4877703%2C30.3915369&navigate=yes
11,Маршрут №11,8,Коло Мрії / Стеценка — проїзд по колу,Маршрут №11. Розворот по колу,50.4862276,30.3960376,"https://www.google.com/maps/search/?api=1&query=50.4862276,30.3960376","https://www.google.com/maps/dir/?api=1&destination=50.4865996,30.3943478&travelmode=driving&dir_action=navigate&waypoints=50.4862276,30.3960376|50.4878727,30.3941923",https://waze.com/ul?ll=50.4862276%2C30.3960376&navigate=yes
